_id,projeto_registro,projeto_titulo,coordenador,nome_campus,desc_area_cnpq,palavras_chave,resumo,modalidade,grupos_pesquisa,projeto_pai_registro,data_atualizacao
a23865d9-b333-4f3a-a18c-503c976b623b,PES-2018-0102,Formação de professores de Ciências da Natureza na Licenciatura em Educação do Campo: relações entre a interdisciplinaridade e a área do conhecimento.,SINARA MUNCHEN,Erechim,CIÊNCIAS HUMANAS,área do conhecimento; Ciências da Natureza; Educação do Campo; Formação de professores; Interdisciplinaridade,"Este projeto tem como objetivo investigar questões que perpassam a formação de professores de Ciências da Natureza nas Licenciaturas em Educação do Campo. Aspectos como a interdisciplinaridade e a formação por área do conhecimento são questões centrais nessas licenciaturas, que se constituem enquanto espaço formativo, e, portanto, necessitam de aprofundamento e análise de suas propostas e práticas. A abordagem da pesquisa será predominantemente qualitativa, a partir de duas orientações metodológicas, a pesquisa exploratória e a pesquisa descritiva, desenvolvidas com instrumentos de pesquisa como análise bibliográfica, análise documental, questionários, entrevistas, observação e grupo focal. Com esse projeto pretende-se aprofundar o entendimento acerca da formação na área de Ciências da Natureza em Licenciaturas em Educação do Campo, e, contribuir na qualificação da formação de professores.",Guarda-chuva: Projeto Interno,Educação e desenvolvimento social do campo ,,2019-10-11
dd320ccc-c9b2-4b1f-ba82-ea6a135b414f,PES-2019-0636,Avaliação de Políticas Curriculares que orientam o ensino de Ciências no Brasil: os PCN e a BNCC.,FABIANE DE ANDRADE LEITE,Cerro Largo,CIÊNCIAS HUMANAS,Base Nacional Comum; Currículo; Ensino de Ciências; Parâmetros Curriculares Nacionais,"Ao longo dos últimos vinte anos a história da educação básica no Brasil pode ser caracterizada por políticas com vistas a qualificar os processos de ensino e aprendizagem em sala de aula e a formação de professores. Nesse sentido, busca-se por meio desta pesquisa analisar as políticas curriculares, que buscam definir o conjunto orgânico e progressivo de aprendizagens essenciais que todos os alunos devem desenvolver ao longo das etapas e modalidades da Educação Básica no Brasil. Nesse sentido, toma-se como objeto do presente estudo os documentos dos Parâmetros Curriculares Nacionais (PCNs) e da Base Nacional Comum Curricular (BNCC), tendo como foco as competências e habilidades apresentadas para o ensino de Ciências. Dessa forma, objetiva-se comparar os documentos no que se refere às competências e habilidades apresentadas ao ensino de Ciências e analisar as compreensões de professores da educação básica acerca das referidas propostas curriculares, visando identificar os avanços e/ou retrocessos realizados desde a implantação dos PCN em 1998 até a BNCC para o Ensino Fundamental em 2017. O estudo é relevante ao contexto educacional brasileiro ao contribuir no processo de interpretação dos discursos curriculares oficiais e, com isso, auxiliar no entendimento de professores acerca das perspectivas apresentadas nos documentos. Ainda, destaca-se a importância da realização da investigação no contexto local da UFFS/campus Cerro Largo, considerando que ao longo dos dez anos de inserção da universidade, têm sido realizados diversos estudos e projetos de formação continuada de professores da área de Ciências da Natureza, tendo em vista os cursos da área ofertados neste espaço. Nos estudos têm-se identificado resultados que qualificam o trabalho docente e transformam os processos de ensino e aprendizagem em Ciências no âmbito local e regional. Com isso, apresenta-se este projeto de pesquisa que está vinculado ao Grupo de Estudos e Pesquisa em Políticas Públicas Educacionais e Práticas Pedagógicas - GEPPEPP da UFFS – campus Cerro Largo, e trata de um estudo qualitativo em que serão realizados estudos dos documentos do PCN e da BNCC e, ainda, investigar compreensões de professores da área de Ciências da Natureza em atividade na educação básica no que se refere as possibilidades e desafios dos referidos documentos. Assim, a investigação por ora definida, emerge do particular interesse em compreender a relação política, histórica, social e cultural dos currículos propostos pelo Ministério da Educação no Brasil e a preocupação com o processo de ensinar e aprender Ciências de forma humanizada. Nesse sentido, ocorrerá a discussão acerca das competências e habilidades apresentadas nos PCNs e na BNCC permitindo a inserção destes entendimentos no contexto da Educação Básica.",Subprojeto,Grupo de Estudos e Pesquisa em Políticas Públicas Educacionais e Práticas Pedagógicas,PES-2018-0090,2019-10-11
e3057d09-86d2-49fa-a45e-5576b7b2be13,PES-2018-0792,Potencial do trigo mourisco para manejo de fitopatógenos de solo,GILMAR FRANZENER,Laranjeiras do Sul,CIÊNCIAS AGRÁRIAS,Fagopyrum esculentum; Fitossanidade; Manejo ecológico; Plantas de cobertura,"Os fungos fitopatogênicos de solo pode causar severos danos em plantas cultivadas. Uma das formas mais eficientes para manejo é o uso de rotação de culturas com espécies que contribuem no controle, mas para algumas, como o trigo mourisco (Fagopyrum esculentum), ainda são escassas as informações de seu potencial efeito sobre esses fitopatógenos. Diante disso, esse trabalho tem por objetivo avaliar o efeito de trigo mourisco no controle de patógenos de solo. Para tanto será avaliado o efeito de extratos in vitro sobre o crescimento micelial e na formação de esporos ou escleródios dos fitopatógenos Sclerotinia sclerotiorum, Rhizoctonia solani, Fusarium solani e Macrophomina phaseolina. Serão utilizadas as concentrações de 0, 0,5, 1, 2,5 e 5,0% do extrato aquoso da parte aérea e raiz do trigo mourisco. Também será conduzido bioensaio para avaliar o efeito dos extratos na germinação e controle das doenças em plântulas. No ensaio in vivo, em vasos sob casa de vegetação, será realizado a incorporação dos fungos ao solo seguido da semeadura do trigo mourisco. Ao final do ciclo do trigo mourisco, será realizada a semeadura da soja (Glycine max (L.) Merrill) como indicadora por ser uma cultura suscetível a esses patógenos. As avaliações de severidade na cultura da soja serão realizadas a cada sete dias a partir do início do aparecimento dos primeiros sintomas. Será também avaliado o desenvolvimento das plantas de soja. Os ensaios serão conduzidos em delineamento inteiramente casualizado com cinco repetições. Espera-se que o trigo mourisco apresente efeito inibitório direto sobre os fungos avaliados, bem como reduza o inóculo e a incidência de sintomas desses fitopatógenos em plântulas e plantas de soja. ",Subprojeto,PIF: Pesquisa Integrada em Fitossanidade,PES-2018-0175,2019-10-11
85bb1764-2bab-4c99-ae87-533687f4f9dd,PES-2019-0377,"Jacques Rancière e a história: temporalidades, desidentificação e dessubjetivação ",FERNANDO VOJNIAK,Chapecó,CIÊNCIAS HUMANAS,História da Historiografia; Historiografia Francesa; Jacques Rancière (1940-),"As considerações sobre estética e política que marcam profundamente a obra do filósofo francês Jacques Rancière (1940), Professor Emérito da Universidade Paris 8 – Vincennes Saint-Denis, são substancialmente estudadas, principalmente nos campos da filosofia e da arte. Menos conhecida, porém, é sua relação com a história. Não obstante pouco tratada, essa relação com a história é antiga, remete aos seus primeiros escritos do final dos anos 1960 e começos dos anos 1970, quando passou a se ocupar em publicar severas críticas ao pensamento de Louis Althusser (1918-1990), seu antigo mestre na École Normale Supérieure. Ali, entre outras, estavam em jogo questões sobre o sujeito da história. Embora menos aparentes nos estudos sobre o pensamento de Rancière, suas considerações no campo da escrita da história não são apenas antigas, mas também persistentes, pois atravessam sua obra e aparecem em, pelo menos, duas formas distintas e complementares: de um lado, de forma mais explicita, os problemas historiográficos estão em questão na sua “militância” acadêmica no coletivo Les Révoltes Logiques, que ajudou a fundar e que fez circular periódico homônimo entre 1975 e 1981, tratando especialmente de temas históricos e em textos que tratam mais diretamente de problemas de história como Les noms de l’histoire (1992), Le concept d’anachronisme et la vérité de l’historien (1996) e Figures de l’histoire (2012); de outro, os problemas filosóficos da história de Rancière estão distribuídos em boa parte de sua obra de forma pontual e contextual no interior de textos diversos. Assim, com base no estudo do arquivo bibliográfico de Jacques Rancière (compreendendo livros, capítulos, artigos, entrevistas e o comentário de sua obra), o objetivo principal da pesquisa em proposição consiste em apresentar os principais conceitos e considerações teóricas de Jacques Rancière no campo da história com especial atenção às noções de temporalidade, dessubjetivação e desidentificação.",Guarda-chuva: Projeto Aprovado em Edital Externo,"Grupo de Pesquisa Historiografia, Linguagens e Memória - GPHLM",,2019-10-11
3ab3f294-1b7c-43e3-9e23-f4abada8e910,PES-2019-0325,EFEITO DO TREINAMENTO FÍSICO DE RESISTÊNCIA  COMBINADO COM AURICULOTERAPIA NA MOBILIDADE FÍSICA E NA CAPACIDADE FUNCIONAL EM MULHERES COM CÂNCER DE MAMA DURANTE A QUIMIOTERAPIA,DEBORA TAVARES DE RESENDE E SILVA,Chapecó,CIÊNCIAS DA SAÚDE,auriculoterapia; Câncer de mama; ; estresse; exercícios resistidos;;  quimioterapia; ,"Introdução: O câncer de mama é o segundo tipo de câncer mais comum entre mulheres no Brasil e no mundo depois do de pele não melanoma. Estima-se que, somente no ano de 2016, foram diagnosticados 57,960 novos casos de câncer de mama (CAMA) no Brasil. Há evidências de que pacientes com CAMA apresentaram comprometimento da força muscular e disfunções articulares  principalmente após o início do tratamento anticancerígeno. Existem vários relatos positivos acerca do treinamento aeróbio para pacientes com CAMA em tratamento quimioterápico. Em relação aos efeitos do exercício resistido, porém, existem poucas referências na literatura. Outra técnica abordada no estudo, a acupuntura auricular, apresenta evidências de efetividade no alívio da dor e da qualidade de vida e minimização do estresse percebido durante tratamento de quimioterapia.  Os indivíduos utilizam uma variedade de estratégias de enfrentamento para lidar com o problema de saúde de acordo com a sua personalidade e a partir do que acreditam que seja eficaz. Objetivo: avaliar a mobilidade física e capacidade funcional em mulheres com CAMA que realizaram exercício físico de resistência e/ou auriculoterapia combinada durante a quimioterapia, além de verificar dados laboratoriais e a percepção do estresse e do enfrentamento da doença em si. Metodologia: Será de abordagem quantitativa e consistirá em estudo intervencional, de caráter descritivo e comparativo,  sendo ensaio clínico randomizado com pacientes provindas do Hospital Regional do Oeste, divididos em quatro grupos: auriculoterapia e exercício resistido, exercício resistido, auriculoterapia e controle. Serão excluídos os participantes que venham a óbito, os que já realizam exercícios e/ou auriculoterapia fora da pesquisa ou desistirem do acompanhamento. A coleta de dados será feita por meio de informações dos prontuários, de entrevista individual e amostras de sangue com o intuito de avaliar dados laboratoriais antes e após aplicação de exercício físico e/ou auriculoterapia. Resultados Esperados: Espera-se com esse projeto identificar a eficácia tanto laboratorial quanto do estado emocional do exercício físico assim como da auriculoterapia na população acometida pelo CAMA.",Guarda-chuva: Projeto Interno,Estudos Biológicos e Clínicos em Patologias Humanas,,2019-10-11
9a702a32-9231-4c35-bb2d-9f65c386f85f,PES-2019-0213, COMPREENSÃO DA REVELAÇÃO DO DIAGNÓSTICO DA CRIANÇA E DO ADOLESCENTE QUE VIVE COM DOENÇA ONCOLÓGICA: CONTRIBUIÇÕES PARA O CUIDAR EM ENFERMAGEM,CRHIS NETTO DE BRUM,Chapecó,CIÊNCIAS DA SAÚDE,Oncologia; Saúde da criança; Saúde do adolescente,"O câncer infanto juvenil representa 3% de todos os tumores na maioria das populações. Trata-se de um grupo de doenças, caracterizadas pelo aparecimento de células modificadas, com tendência de multiplicação rápida, desordenada e agressiva.Em vista de tais índices, compreende-se que a doença oncológica  pode representar um momento difícil para as crianças ou adolescentes e seus familiares que, sendo a revelação do diagnóstico a primeira etapa deste processo. A revelação do diagnóstico de uma patologia  pode afetar a visão do futuro para o paciente e sua família caso seja mal realizada. Diante do exposto, apresenta-se a seguinte questão de pesquisa: Como é/foi para a família e para a criança, adolescente e familiares vivenciarem a revelação do diagnóstico da criança com doença oncológica? Como objetivo geral: Compreender a revelação do diagnóstico da criança, do adolescente e do seu cuidador familiar que vivenciam uma doença oncológica. Para melhor compreensão do caminho a ser percorrido, aponta-se as duas etapas a fim de atingir os objetivos delineados: 1) Será realizada uma revisão integrativa com a fim de atender o seguinte objetivo específico: Analisar as evidências científicas como ocorre a revelação do diagnóstico de uma doença oncológica para crianças, adolescentes e familiares. 2) Para contemplar os dois objetivos: Compreender a revelação do diagnóstico da criança ou adolescente que vive com uma doença oncológica e Compreender a revelação do diagnóstico do cuidador familiar cuida de uma criança ou adolescente que vive com uma doença oncológica será realizada uma pesquisa qualitativa com crianças ou adolescentes e cuidadores familiares. Os dados serão analisados concomitante a etapa de campo, para as duas categorias: crianças ou adolescentes e do cuidador familiar, e será em conformidade com a Análise de Conteúdo proposta por Bardin.",Guarda-chuva: Projeto Interno,Grupo de estudo e pesquisa sobre evidências do cuidado à saúde em pediatria e hebiatria (GEPE-CPDH),,2019-10-11
b3856695-b622-4a80-9afd-432bcd07b06b,PES-2018-0206,Ensino Médio Noturno em Chapecó-SC: fatores de influência nos índices de evasão e reprovação,ADRIANA MARIA ANDREIS,Chapecó,CIÊNCIAS HUMANAS,Educação Integral; Ensino Médio Noturno; Evasão; Juventudes; Reprovação,"Um prévio levantamento de dados, com base no Censo Escolar de 2014, apontou que escolas localizadas no município de Chapecó-SC, recorte socioespacial desta pesquisa, possuem elevadas taxas de evasão e reprovação no Ensino Médio. Segundo os dados, cerca de 60% destas reprovações e desistências ocorrem ainda nas turmas do 1º ano deste nível de ensino. Assim, quais os fatores que potencializam esse processo é o problema  deste projeto de pesquisa, que objetiva, de modo geral, realizar diagnótico junto a professores, gestores e alunos das 26 escolas que ofertam Ensino Médio noturno no âmbito da Gerência Regional de Educação de Chapecó-SC (GERED), com o intutio de levantar dados e informações que nos permitam refletir para compreender a respeito de fatores que vêm potencializando processos de evasão e reprovação. Nesse sentido, ações serão desenvolvidos, tais como: aplicação de questionário; rodas de diálogo; análise e reflexão sistemática dos dados e informações; e elaboração e publicização de relatório, sustentado por sínteses e mediações teórico-conceituais. Entende-se que este diagnóstico poderá servir de subsídio para o desenvolvimento de diálogos e análises sistemáticas no âmbito científico-acadêmico, acerca das temáticas juventudes, ensino médio noturno, evasão, reprovação, políticas educacionais e educação integral, bem como de ações por parte do poder público – seja da GERED Chapecó-SC ou das próprias escolas pesquisadas – visando ampliar e melhorar as condições de atendimento político-pedagógico aos jovens que hoje frequentam o Ensino Médio noturno na região.  ",Guarda-chuva: Projeto Interno,Grupo de Pesquisa em Gestão e Inovação Educacional (GPEGIE),,2019-10-11
1694d23f-85b8-4997-9b95-6ff206e67416,PES-2018-0577,Purificação de peroxidases obtidas a partir de subprodutos agroindustriais via sistema aquoso bifásico visando aplicação no tratamento de efluentes,HELEN TREICHEL,Erechim,ENGENHARIAS,Concentração Enzimática; Peroxidases; Tratamento de Efluentes,"As peroxidases são enzimas que tem como principal característica o seu potencial oxirredutor quando em contato com substratos tais como peróxido de hidrogênio, já que este funciona como um aceptor de elétrons. Devido à ampla atuação e possibilidades de aplicação desta enzima, buscam-se alternativas de baixo custo para sua obtenção, já que peroxidases comerciais apresentam custo muito elevado. Neste sentindo, surgem as peroxidases extraídas dos subprodutos da produção da soja e do arroz que tem apresentado relevância, pois podem ser obtidas facilmente e em vasta quantidade. Podem-se utilizar diversas abordagens para potencializar os métodos de catálise enzimática, para tanto, técnicas de purificação demostram uma etapa importante e de interesse industrial para que se obtenham produtos com alto grau de pureza. O método cromatográfico é o mais citado na literatura, entretanto apresenta alto custo, por esse motivo investiga-se a utilização de metodologias mais baratas, rápidas, eficientes e de baixo custo, como o sistema aquoso bifásico (SAB). Esse sistema consiste na purificação/separação das moléculas de interesse em duas fases aquosas imiscíveis e em equilíbrio termodinâmico. Neste sentido, o objetivo deste estudo é avaliar a purificação de peroxidases extraídas de farelo de arroz e de soja através do SAB para posterior aplicação na remoção de cor de efluentes.",Subprojeto,Agroenergia - AGROEN,PES-2018-0041,2019-10-11
b99bd642-01d6-4892-87d5-ea39c06b372b,PES-2018-0454,Produção do cuidado para o sofrimento mental: significados atribuídos por profissionais da Atenção Básica em um município do Oeste Catarinense,GRACIELA SOARES FONSÊCA,Chapecó,CIÊNCIAS DA SAÚDE,Atenção Básica; Saúde Coletiva; Sofrimento Mental,"Com as mudanças no modelo de atenção em saúde mental, sobretudo após a reforma psiquiátrica iniciada na década de 1970 e a elaboração da Política Nacional de Atenção Básica atualmente vigente, pressupõe-se que o objetivo dos profissionais para o cuidado em saúde mental deveria ser o entendimento do território e a relação de vínculo da equipe de Saúde com os usuários, mais do que a escolha entre uma das diferentes compreensões sobre a saúde mental que uma equipe venha a se identificar. O trabalho objetiva compreender os significados da produção do cuidado para o sofrimento mental atribuídos por profissionais que compõem as equipes de saúde da Atenção Básica do município de Chapecó. Trata-se de um estudo exploratório, de abordagem qualitativa a ser realizado em Centros de Saúde da Família (CSF) do município de Chapecó. Os sujeitos de pesquisa serão profissionais que atuam em quatro CSF de Chapecó, por meio de grupos focais, e médicos dos mesmos centros, através de entrevistas semi-estruturadas. O material será transcrito e analisado com base na análise de conteúdo proposta por Bardin (2011). ",Guarda-chuva: Projeto Interno,Políticas Públicas e Gestão em Saúde (PPGS),,2019-10-11
379a309c-8b9f-4604-a5e0-4586fac916dc,PES-2019-0505,AVALIAÇÃO DOS NÍVEIS DE ANTIOXIDANTES NÃO ENZIMÁTICOS E BIOMARCADORES DE ESTRESSE OXIDATIVO EM PACIENTES COM ADENOCARCINOMA COLORRETAL ESPORÁDICO,DANIELA ZANINI,Chapecó,CIÊNCIAS BIOLÓGICAS,Câncer colorretal; Compostos tiólicos; TBARS; Vitamina C; Vitamina E,"O câncer colorretal (CCR) esporádico tornou-se uma das doenças neoplásicas mais comumente diagnosticadas no Brasil, caracterizando-se, portanto, como um problema de saúde pública. A elevada incidência do CCR, que é claramente observada em dados estatísticos, está fortemente correlacionada aos hábitos alimentares, especialmente a fatores como o consumo de bebidas alcoólicas, carne vermelha e alimentos embutidos. Estudos têm revelado que o estresse oxidativo está intimamente associado ao desenvolvimento e à progressão de neoplasias, razão pela qual é extremamente relevante a avaliação desses aspectos das funções celulares em um grupo de pacientes com CCR esporádico. Sendo assim, o objetivo deste estudo é avaliar o perfil antioxidante não enzimático, através da dosagem do conteúdo de tióis totais (T-SH), tióis não-protéicos (NPSH) e de vitamina E (VIT E) no soro, além dos níveis de vitamina C (VIT C) no plasma, assim como, verificar os níveis de espécies reativas ao ácido tiobarbitúrico (TBARS) em soro de um grupo de pacientes diagnosticados com CCR esporádico do subtipo histológico adenocarcinoma, e em um grupo de indivíduos controle saudáveis. Para tanto, será necessário a coleta de 12 mL de sangue, por punção venosa, para a obtenção de sangue total, soro e plasma em 50 pacientes com diagnóstico de CCR esporádico. A coleta do material biológico acontecerá previamente à remoção cirúrgica do tumor, sendo que os pacientes envolvidos no estudo não deverão apresentar história familiar da doença. O grupo controle será composto por 50 indivíduos saudáveis, do mesmo gênero e na mesma faixa etária do grupo de pacientes. Serão excluídos do grupo de pacientes aqueles que apresentarem qualquer outra patologia fora o CCR esporádico. Os pacientes e indivíduos controle serão selecionados por médico oncologista ou proctologista no momento da realização do exame de colonoscopia. Aqueles que tiverem resultado positivo para adenocarcinoma colorretal ou que puderem fazer parte do grupo controle, serão convidados a realizar coleta única de sangue periférico. O perfil antioxidante do grupo de pacientes e do grupo controle será avaliado por métodos bioquímicos colorimétricos e fluorimétricos. Os dados obtidos serão analisados pelos métodos estatísticos de ANOVA e pelo método de Pearson para a verificação da correlação entre as variáveis pesquisadas. Através da realização do presente estudo, espera-se contribuir para o melhor entendimento do papel dos biomarcadores de estresse oxidativo tanto na fisiopatologia do CCR esporádico, quanto na promoção e progressão tumoral, contribuindo também para busca de condutas terapêuticas mais adequadas, visando uma melhor condição de vida dos pacientes que apresentam CCR esporádico.",Subprojeto,Estudos Biológicos e Clínicos em Patologias Humanas,PES-2018-0200,2019-10-11
4b372530-a43c-4d7d-8e03-a5640362b11f,PES-2019-0153,Estudo de novas tecnologias para o aproveitamento da energia solar,CLOVIS CAETANO,Realeza,CIÊNCIAS EXATAS E DA TERRA,Células fotovoltaicas; Energia solar; Energias renováveis; Modelagem computacional,"A energia solar é a mais abundante forma de energia à nossa disposição e o seu aproveitamento em larga escala pode trazer benefícios imensuráveis para a humanidade e para o planeta. Para chegar nesse ponto, é preciso percorrer ainda um longo caminho, com base na pesquisa básica e na inovação tecnológica. O propósito deste projeto é permitir o estudo e desenvolvimento de novas tecnologias para o aproveitamento da energia solar, em especial a energia fotovoltaica. Para isso, o projeto deve envolver diferentes metodologias, de modo a integrar múltiplas áreas do conhecimento. O eixo principal do projeto é o estudo de materiais fotovoltaicos, mas também faz parte do escopo o estudo de outras formas de aproveitamento, como o térmico e o fotoquímico.",Guarda-chuva: Projeto Interno,Grupo de Pesquisa em Energias Renováveis e Sustentabilidade - GPERS,,2019-10-11
af25f80b-a175-466d-a159-60a08d1779b6,PES-2018-0130,Avaliação e aprimoramento de semeadoras adubadoras destinadas a pequena propriedade rural,MARCOS ANTONIO ZAMBILLO PALMA,Cerro Largo,CIÊNCIAS AGRÁRIAS,Agricultura familiar; Dosadores de sementes; Hastes Sulcadoras,"As áreas de terra, onde o cultivo é realizado pela agricultura familiar, são caracterizadas pela intensificação da produção de alimentos, integrando diversos sistemas produtivos. No entanto, algumas técnicas de conservação e manejo do solo tonam-se difíceis de serem implantas. Com isso, o pequeno agricultor necessita de máquinas com características específicas para situações adversas. Por outro lado, o aprimoramento tecnológico é custeado pelo setor privado que, por sua vez, tem o foco nas maiores propriedades. Por isso, a avaliação e desenvolvimento de componentes que equipam as semeadoras adubadoras é de grande importância para possibilitar semeadura com qualidade mesmo em locais onde as condições de solo não são favoráveis. Dessa forma, o presente projeto tem como objetivo avaliar e desenvolver componentes de semeadoras adubadoras para proporcionar semeadura com qualidade utilizando máquinas pequenas, típicas da agricultura familiar. ",Guarda-chuva: Projeto Interno,Sistemas Integrados de Produção Agropecuária,,2019-10-11
f5d5f7c5-4bd1-4f22-8def-b90925a0f7a1,PES-2019-0533,Bioestimulantes no desempenho fisiológico de plantas ornamentais,VANESSA NEUMANN SILVA,Chapecó,CIÊNCIAS AGRÁRIAS,Floricultura; Germinação; Mudas; Vigor,"A produção de plantas ornamentais é uma importante atividade na agricultura. A maioria das sementes produzidas por espécies de plantas ornamentais apresenta tamanho reduzido, com pequena quantidade de reservas, e grande sensibilidade a fatores ambientais adversos. O estudo de técnicas de tratamento de sementes é fundamental para a proposição de soluções, que possam contribuir para a melhoria do potencial fisiológico e vigor de sementes, especialmente em situações de estresse, assim como o estudo de técnicas para melhoria na produção de mudas dessas espécies. O objetivo geral desse projeto avaliar os efeitos de bioestimulantes em plantas ornamentais. Os experimentos serão realizados em laboratório e em casa-de-vegetação no campus Chapecó. Como bioestimulantes serão utilizados: extratos de algas, ácido salicílico e bioestimulante Biozyme® Serão estudados inicialmente os procedimentos de recobrimento de sementes com diferentes doses dos bioestimulantes, separadamente. Posteriormente, será realizada a comparação entre os bioestimulantes. Serão utilizadas sementes de diferentes espécies de plantas ornamentais. Serão realizados os seguintes testes: testes de germinação, teste de germinação em estresse térmico, teste de germinação em estresse salino, teste de germinação em restrição hídrica, análise do crescimento de plântulas e análise de imagens de plântulas. Para avaliação do efeito de bioestimulantes na produção de mudas, serão realizados testes em casa-de-vegetação, inicialmente separadamente para cada bioestimulante, testando-se doses. Em um segundo momento, com base nos resultados obtidos nos primeiros experimentos, serão realizadas comparações entre os bioestimulantes (nas dosagens de melhor desempenho). As variáveis analisadas serão: porcentagem, velocidade de emergência de plântulas, altura de plantas, número de folhas, comprimento de raízes, e massa seca de plantas. Os resultados obtidos em todos os testes realizados serão submetidos a análise de variância e quando esta for significativa, resultados referentes a fatores qualitativos serão analisados por testes de comparação de médias, e a fatores quantitativos por análise de regressão.",Guarda-chuva: Projeto Interno,Grupo de Pesquisa em Agroecossistemas Sustentáveis (GPAS),,2019-10-11
1d2c7b4f-297f-41a8-a2be-0571a5f064f1,PES-2019-0652,VIABILIDADE IN VITRO DO SÊMEN BOVINO CONGELADO COM ANTIOXIDANTES NO MEIO DE CRIOPRESERVAÇÃO,ADALGIZA PINTO NETO,Realeza,CIÊNCIAS AGRÁRIAS,espermatozóide; estresse oxidativo; viabilidade espermática; vitamina,"A criopreservação de sêmen é uma tecnologia de grande impacto na pecuária nacional, e utilizada na inseminação artificial como importante ferramenta para o melhoramento genético de várias espécies animais. Como vantagens, destaca-se a facilidade de comercialização e transporte do sêmen, controle de doenças sexualmente transmissíveis e, principalmente, expressivo ganho genético. Diferentes meios e aditivos são utilizados na criopreservação do sêmen bovino, buscando conferir maior crioresistência aos espermatozoides durante o ciclo de congelação/descongelação. Apesar das inúmeras pesquisas na área, principalmente com bovinos, aproximadamente 50% das células espermáticas se tornam inviáveis após o processo de criopreservação. Apesar dos grandes e progressivos avanços, é de suma importância estudos sobre crioprotetores, e demais aditivos como os antioxidantes, a fim de melhorar a viabilidade espermática, visando aumentar o rendimento de doses por ejaculado e as taxas de gestação. Dessa forma, objetiva-se com esse estudo, avaliar a utilização do ácido ascórbico (Vitamina C) e Trolox (Vitamina E sintética) como antioxidantes no meio diluidor, a fim de melhorar a qualidade seminal pós-descongelação, reduzindo os danos causados pelo estresse oxidativo e preservando a capacidade fertilizante dos espermatozoides criopreservados. Para tanto, serão escolhidos dez touros, reprodutores comprovados por avaliação andrológica, hígidos, de condição corporal e idades semelhantes, submetidos ao mesmo manejo e alimentação, que serão submetidos a três coletas de sêmen. Após coleta, o sêmen será submetido a análise prévia de motilidade, vigor e concentração, diluído, envasado posteriormente em palhetas de 0,25 mL, contendo 25 milhões de espermatozoides viáveis e submetido ao processo de congelação. Após diluição, cada ejaculado será dividido em quatros grupos: G1: sem adição de vitaminas; G2: adição de vitamina C; G3: adição de Trolox e G4: adição de vitamina C + Trolox. Após descongelação o sêmen será submetido a avaliação da integridade da membrana plasmática, da integridade acrossomal, da fertilidade potencial e da resistência ao estresse oxidativo. Espera-se ao final desse estudo, avaliar os efeitos dos aditivos acrescidos ao meio de criopreservação sobre a célula espermática de bovinos, bem como sobre o potencial de fertilidade da mesma.",Subprojeto,"Saúde, Produção e Reprodução Animal - GPqPRA",PES-2019-0529,2019-10-11
b07eb47a-7b31-4658-b57a-0f4e39e985f9,PES-2019-0681,"ESTUDO DO POTENCIAL AGRONÔMICO, FITOQUÍMICO, ANTIMICROBIANO E ANTIPARASITÁRIO DE Acmella oleracea (L.) R. K. Jansen CULTIVADAS EM CONDIÇÕES CLIMÁTICAS DO SUDOESTE PARANAENSE",FAGNER LUIZ DA COSTA FREITAS,Realeza,CIÊNCIAS AGRÁRIAS,Hidrolato; Jambu; Óleo Essencial,"O presente projeto tem como objetivo avaliar o potencial agronômico, fitoquímico, antimicrobiano e antiparasitário de jambu (Acmella oleracea) em condições climáticas do sudoeste paranaense. A pesquisa será realizada nas Áreas Experimentais da Universidade Federal da Fronteira Sul, Campus Realeza, Paraná. As sementes de jambu serão coletadas no Município de Macapá, Amapá. Após análise de solo e correção, será realizada adubação e plantio das mudas conforme os seguintes protocolos experimentais: protocolo 1, mistura de terra com cama aviária (3:1); protocolo 2, aplicação de 112,5 kg de N/ha, 75 kg de P2O5/ha e 100kg de K2O/ha; protocolo 3, somente terra. As sementes serão inseridas em bandejas de germinação com 200 repetições, numa quantidade de 01 sementes/célula, sendo consideradas germinadas as que tiverem radícula emergida. As mudas serão extraídas no 27° dia e transplantadas para canteiros lineares definitivos. No período de 75 dias após a semeadura, o material vegetal será colhido e submetido à análise produtiva e bromatológica das folhas, hastes e flores. Posteriormente, o material será submetido à diferentes técnicas de destilação para extração de óleo essencial e hidrolato. Esses produtos serão caracterizados por cromatografia e avaliados contra patógenos de origem parasitária e microbiana. Os dados serão avaliados pelo Teste de Tukey ao nível de 1 e 5% de probabilidade.",Guarda-chuva: Projeto Interno,Saúde Única,,2019-10-11
