_id,processo_seletivo,nome_curso,semestre_oferta,ano_oferta,data_inicio_matriculas,data_fim_matriculas,vagas,data_atualizacao
af39e875-bf27-4977-bc29-5dfdde1a1990,Edital nº 161/UFFS/2015 - Processo Seletivo para ingresso no programa de Residência Médica,Residência Médica em Clínica Médica - Hospital de Caridade de Carazinho,1,2015,2015-03-27,2015-03-31,3,2019-08-26
70e605a5-12cb-4287-b05e-98b111ca9519,Edital Nº 740/UFFS/2014 - Processo Seletivo do Curso de Mestrado do Programa de Agroecologia e Desenvolvimento Rural Sustentável - PPGADR,Mestrado em Agroecologia e Desenvolvimento Rural Sustentável,1,2015,2015-03-16,2015-03-30,20,2019-08-26
882a38c0-f1c6-4d5a-a16a-ec4c7570c48c,Edital nº 01/PROPEPG/2010 - Especialização em Educação Integral - Chapecó,Especialização em Educação Integral,1,2011,,,50,2019-08-26
dd0793f9-25c4-4f57-8f42-c8a1bd8b9fbe,EDITAL Nº 218/UFFS/2015 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA,Residência Médica em Clínica Médica em Radiologia e Diagnóstico por Imagem – Hospital São Vicente de Paulo,1,2015,2015-03-27,2015-07-31,1,2019-08-26
fb1c4d36-3155-4410-ba9f-43a54d2f33b6,Processo Seletivo 2014 Hospital São Vicente de Paulo. Publicado pela COREME em 14 de fevereiro de 2014.,Residência Médica em Neurologia - Hospital São Vicente de Paulo,1,2014,2015-09-08,2015-09-30,2,2019-08-26
73a380f8-f6ad-4c35-b993-a75c36716d85,"Edital 218/UFFS/2016: PROCESSO SELETIVO DE INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA -HOSPITAL DA CIDADE DE PASSO FUNDO, HOSPITAL  DE  CARIDADE  DE  CARAZINHO  e  HOSPITAL  SÃO  VICENTE  DE 
PAULO  DE  PASSO  FUNDO. Publicado em 16.03.16",Residência Médica em Cancerologia Clínica - Hospital São Vicente de Paulo,1,2016,2016-03-28,2016-03-28,2,2019-08-26
ceb1db8d-a7d4-425d-9799-4c8716297a8d,"Edital 218/UFFS/2016: PROCESSO SELETIVO DE INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA - HOSPITAL DA CIDADE DE PASSO FUNDO, HOSPITAL  DE  CARIDADE  DE  CARAZINHO  e  HOSPITAL  SÃO  VICENTE  DE 
PAULO  DE  PASSO  FUNDO. Publicado em 16.03.16.",Residência Médica em Patologia - Hospital São Vicente de Paulo,1,2016,2016-03-28,2016-03-28,1,2019-08-26
7a4aa6a7-1278-47ab-bcd5-9f89513d3328,PROCESSO SELETIVO PARA MÉDICO RESIDENTE EDITAL Nº RM 005/2013 PARA INGRESSO EM 2014,Residência Médica em Ginecologia e Obstetrícia - Hospital Regional do Oeste,1,2014,,2016-03-18,1,2019-08-26
22bc20ef-70bb-4dbb-b0d8-b0cb797c33d0,EDITAL Nº 748/UFFS/2015 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA/2016,Residência Médica em Ortopedia e Traumatologia - Hospital São Vicente de Paulo,1,2016,2016-02-01,2016-03-14,6,2019-08-26
9a09afd6-af6f-4891-bcf1-f5df4468bba8,EDITAL Nº 748/UFFS/2015 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA/2016,Residência Médica em Ecocardiografia - Hospital São Vicente de Paulo,1,2016,2016-02-01,2016-02-15,2,2019-08-26
9a6dc0d4-c563-4b03-907b-e03323ab9108,EDITAL Nº 748/UFFS/2015 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA/2016,Residência Médica em Hematologia e Hemoterapia - Hospital São Vicente de Paulo,1,2016,2016-02-01,2016-02-15,1,2019-08-26
b06ff2a8-9bc6-4080-a279-638fa3ee4c58,EDITAL Nº 748/UFFS/2015 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA/2016,Residência Médica em Psiquiatria - Hospital da Cidade de Passo Fundo,1,2016,2016-02-01,2016-03-14,2,2019-08-26
7dc2afb8-8b95-46ce-9512-800d2bc001d3,EDITAL Nº 748/UFFS/2015 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA/2016,Residência Médica em Ortopedia e Traumatologia - Hospital da Cidade de Passo Fundo,1,2016,2016-02-01,2016-03-14,5,2019-08-26
ca06f3c2-c87e-4f49-a999-657b01a67628,EDITAL Nº 748/UFFS/2015 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA/2016,Residência Médica em Clínica Médica - Hospital São Vicente de Paulo,1,2016,2016-02-01,2016-03-14,10,2019-08-26
1ee46d35-262d-4354-ab65-57c82309a7e1,EDITAL Nº 1035/GR/UFFS/2018 - PROCESSO SELETIVO DE CANDIDATOS ÀS VAGAS PARA O CURSO DE MESTRADO DO PROGRAMA DE PÓS GRADUAÇÃO EM AMBIENTE E TECNOLOGIAS SUSTENTÁVEIS PPGATS 2019.1,Mestrado em Ambiente e Tecnologias Sustentáveis,1,2019,2019-02-04,2019-04-01,15,2019-08-26
ee5c0ad4-104b-4582-a92a-a3e31d59a68b,EDITAL Nº 094/UFFS/2016 PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA,Residência Médica em Medicina Intensiva - Hospital São Vicente de Paulo,1,2016,2016-03-02,2016-03-03,2,2019-08-26
394ef7c2-9776-4d22-b694-86d6e83a53b6,Transferência Externa R2,Residência Médica em Clínica Médica em Radiologia e Diagnóstico por Imagem – Hospital São Vicente de Paulo,1,2016,2016-03-03,2016-03-03,1,2019-08-26
992e0906-90a0-48fc-8770-913b8a3796d2,EDITAL Nº 1020/UFFS/2016 PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA CAMPUS CHAPECÓ,Residência Médica em Pediatria - Hospital Regional do Oeste,1,2017,2017-02-13,2017-02-13,3,2019-08-26
045fe1e9-365d-48c9-9e58-5408bfd3ae26,Edital de Concurso de Seleção à Residência Médica - 2013 para o Hospital da Cidade de Passo Fundo. Publicado pela COREME em 21 de janeiro de 2013.,Residência Médica em Psiquiatria - Hospital da Cidade de Passo Fundo,1,2013,2015-02-23,2016-07-19,2,2019-08-26
67277d89-be90-4ee6-893a-3ec09a3ef7e6,EDITAL Nº  339/UFFS/2016 - PROCESSO SELETIVO DO PROGRAMA DE PÓS - GRADUAÇÃO PROFISSIONAL  EM EDUCAÇÃO - PPGPE/UFFS,Mestrado Profissional em Educação,2,2016,2016-07-25,2016-08-05,20,2019-08-26
ed7c53c9-e7e0-4f1f-b07b-7298bca61a75,EDITAL Nº  229/UFFS/2016 - PROCESSO SELETIVO DE CANDIDATOS ÀS VAGAS PARA O CURSO DE  MESTRADO  DO PROGRAMA DE PÓS - GRADUAÇÃO EM AMBIENTE E  TECNOLOGIAS SUSTENTÁVEIS - PPGATS  - 2016.2,Mestrado em Ambiente e Tecnologias Sustentáveis,2,2016,2016-07-25,2016-07-29,15,2019-08-26
010c7bbf-c889-4aef-8e98-c1ad21a7009e,EDITAL Nº 797/UFFS/2016 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2017 – PASSO FUNDO,Residência Médica em Ortopedia e Traumatologia - Hospital da Cidade de Passo Fundo,1,2017,2017-03-01,2017-03-03,4,2019-08-26
a2a0c48b-13fc-4498-806f-e9722502704c,EDITAL Nº 797/UFFS/2016 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2017 – PASSO FUNDO,Residência Médica em Hematologia e Hemoterapia - Hospital São Vicente de Paulo,1,2017,2017-03-01,2017-03-03,1,2019-08-26
2297dd35-d89c-455a-92aa-760173a30d86,EDITAL Nº 797/UFFS/2016 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2017 – PASSO FUNDO,Residência Médica em Hemodinâmica e Cardiologia Intervencionista - Hospital São Vicente de Paulo,1,2017,2017-03-01,2017-03-03,1,2019-08-26
88d43b4b-0138-45f5-bb02-3f03eeabd9ce,EDITAL Nº 797/UFFS/2016 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2017 – PASSO FUNDO,Residência Médica em Medicina da Família e Comunidade - Hospital São Vicente de Paulo,1,2017,2017-03-01,2017-03-03,3,2019-08-26
007ddfb6-2bc0-4f1a-b7e6-668a73e0a4e0,EDITAL Nº 797/UFFS/2016 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2017 – PASSO FUNDO,Residência Médica em Medicina de Urgência - Hospital São Vicente de Paulo,1,2017,2017-03-01,2017-03-03,2,2019-08-26
5809d0d4-d7bb-4b78-9f14-7fdc55701932,EDITAL Nº 797/UFFS/2016 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2017 – PASSO FUNDO,Residência Médica em Medicina Intensiva - Hospital São Vicente de Paulo,1,2017,2017-03-01,2017-03-03,2,2019-08-26
ce87a93c-50c9-4b0c-9f13-134062900862,EDITAL Nº 797/UFFS/2016 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2017 – PASSO FUNDO,Residência Médica em Nefrologia - Hospital São Vicente de Paulo,1,2017,2017-03-01,2017-03-03,1,2019-08-26
2bde955c-aec8-4293-82dd-e9c919bf91d2,EDITAL Nº 797/UFFS/2016 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2017 – PASSO FUNDO,Residência Médica em Neonatologia - Hospital São Vicente de Paulo,1,2017,2017-03-01,2017-03-03,3,2019-08-26
241f875b-ca35-4579-ad24-603a56ea26dd,EDITAL Nº 797/UFFS/2016 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2017 – PASSO FUNDO,Residência Médica em Neurologia - Hospital São Vicente de Paulo,1,2017,2017-03-01,2017-03-03,2,2019-08-26
de56bb4a-44c5-4a4c-b1dc-9011c56f85cf,EDITAL Nº 797/UFFS/2016 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2017 – PASSO FUNDO,Residência Médica em Otorrinolaringologia - Hospital São Vicente de Paulo,1,2017,2017-03-01,2017-03-03,1,2019-08-26
72f0d347-e5f5-4534-943a-77e22b489c48,EDITAL Nº 797/UFFS/2016 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2017 – PASSO FUNDO,Residência Médica em Patologia - Hospital São Vicente de Paulo,1,2017,2017-03-01,2017-03-03,1,2019-08-26
00e71aee-4c43-4b9e-abba-5e8645c8e36a,EDITAL Nº 797/UFFS/2016 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2017 – PASSO FUNDO,Residência Médica em Pediatria - Hospital São Vicente de Paulo,1,2017,2017-03-01,2017-03-03,7,2019-08-26
df0aa693-b164-4052-ad65-edffd8fa76a9,EDITAL Nº 1020/UFFS/2016 PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA CAMPUS CHAPECÓ,Residência Médica em Cirurgia Geral - Hospital Regional do Oeste,1,2017,2017-02-13,2017-02-16,4,2019-08-26
d6699be5-7d46-4d1e-9a28-442f0c21cb8f,EDITAL Nº 1020/UFFS/2016 PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA CAMPUS CHAPECÓ,Residência Médica em Ortopedia e Traumatologia - Hospital Regional do Oeste,1,2017,2017-02-13,2017-02-16,3,2019-08-26
d643f3b9-f5e2-424e-81aa-b244c3f4302a,"PROCESSO SELETIVO PARA PROGRAMA DE PÓS- GRADUAÇÃO EM DESENVOLVIMENTO E POLÍTICAS PÚBLICAS (PPGDPP) CURSO DE MESTRADO 2017.1
",Mestrado em Desenvolvimento e Políticas Públicas,1,2017,2017-03-01,2017-03-03,15,2019-08-26
00ac554b-4f5c-4dd0-be56-01d51df65b07,EDITAL Nº 1020/UFFS/2016 PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA CAMPUS CHAPECÓ,Residência Médica em Clínica Médica - Hospital Regional do Oeste,1,2017,2017-02-13,2017-02-21,4,2019-08-26
d6f56d1d-84fe-48c2-a8e2-39b5e720ed94,EDITAL Nº 1020/UFFS/2016 PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA CAMPUS CHAPECÓ,Residência Médica em Ginecologia e Obstetrícia - Hospital Regional do Oeste,1,2017,2017-02-13,2017-02-21,2,2019-08-26
d22d07f9-00bf-4109-8566-85cf57ae1e82,"EDITAL Nº152/UFFS/2017 ADMISSÃO DE ALUNOS EM DISCIPLINA ISOLADA NO CURSO DE 
MESTRADO DO PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO - PPGE",Mestrado em Educação,1,2017,2017-03-13,2017-03-14,6,2019-08-26
5b46bfd6-e1e7-46a0-9434-47aaefbf74d9,"EDITAL Nº 147/UFFS/2017ADMISSÃO DE ALUNOS EM DISCIPLINA ISOLADA NO CURSO DE 
MESTRADO EM ESTUDOS LINGUÍSTICOS",Mestrado em Estudos Linguísticos,1,2017,2017-03-06,2017-03-08,4,2019-08-26
c8501e1c-c67e-4435-89e9-df0397564b45,EDITAL Nº 797/UFFS/2016 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2017 – PASSO FUNDO,Residência Médica em Neurocirurgia - Hospital São Vicente de Paulo,1,2017,2017-03-01,2017-03-08,2,2019-08-26
f141ee74-e936-4465-96d2-644ad2b74b57,EDITAL Nº 797/UFFS/2016 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2017 – PASSO FUNDO,Residência Médica em Obstetrícia e Ginecologia - Hospital São Vicente de Paulo,1,2017,2017-03-01,2017-03-08,5,2019-08-26
cae11d49-ad3f-456b-bd8c-b4e4807abea7,EDITAL Nº 797/UFFS/2016 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2017 – PASSO FUNDO,Residência Médica em Oftalmologia - Hospital São Vicente de Paulo,1,2017,2017-03-01,2017-03-08,3,2019-08-26
f21380fd-1481-46cd-83a5-bfb99d0bc534,EDITAL Nº 797/UFFS/2016 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2017 – PASSO FUNDO,Residência Médica em Ortopedia e Traumatologia - Hospital São Vicente de Paulo,1,2017,2017-03-01,2017-03-08,6,2019-08-26
4fe0c102-a2da-4416-a4da-e8fa8480d00b,EDITAL N º 103/UFFS/2017 ADMISSÃO DE ALUNOS EM DISCIPLINA ISOLADA NO PROGRAMA DE PÓS-GRADUAÇÃO MESTRADO INTERDISCIPLINAR EM CIÊNCIAS HUMANAS (PPGICH),Mestrado Interdisciplinar em Ciências Humanas,1,2017,2017-03-01,2017-03-14,20,2019-08-26
5917bf53-a477-4d9b-970f-449a44ef0fee,EDITAL Nº 797/UFFS/2016 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2017 – PASSO FUNDO,Residência Médica em Clínica Médica em Radiologia e Diagnóstico por Imagem – Hospital São Vicente de Paulo,1,2017,2017-03-01,2017-03-08,3,2019-08-26
eaef7e50-7f69-442e-be3f-c483db800b92,EDITAL Nº 1001/GR/UFFS/2018 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2019.1,Residência Médica Pré-Requisito em Área Cirúrgica Básica - Hospital São Vicente de Paulo,1,2019,2019-02-26,2019-03-01,9,2019-08-26
c939e537-2f95-43ad-a432-58d54916e450,EDITAL Nº 283/GR/UFFS/2019 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2019,Residência Médica em Ortopedia e Traumatologia - Hospital da Cidade de Passo Fundo,1,2019,2019-03-18,2019-03-18,1,2019-08-26
875a5c7f-ac2c-41f9-b453-b9fcec5b5d4a,EDITAL Nº 1162/GR/UFFS/2018 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA CAMPUS CHAPECÓ - cirurgia geral 3 anos,Residência Médica em Cirurgia Geral - Hospital Regional do Oeste,1,2019,2019-02-18,2019-02-26,3,2019-08-26
a860f676-9c91-4834-8cd7-59a308261fca,EDITAL Nº 906/UFFS/2016 PROCESSO SELETIVO PARA INGRESSO NO PROGRAMA DE RESIDÊNCIA MULTIPROFISSIONAL EM SAÚDE 2017,Residência Multiprofissional em Saúde,1,2017,2017-02-20,2017-03-01,6,2019-08-26
68bb161f-44ab-45f0-b411-0214c0cb9c39,Edital Nº 175/UFFS/2017 - Admissão de Alunos em Disciplina Isolada no Curso de Mestrado do Programa de Pós-Graduação em Ciência e Tecnologia de Alimentos - PPGCTAL UFFS,Mestrado em Ciência e Tecnologia de Alimentos,1,2017,2017-03-14,2017-03-14,4,2019-08-26
bededf81-99fd-4c02-9b51-f8829e10d8e4,"Transferência de Residentes do Instituto de Ortopedia e Traumatologia para Hospital São Vicente de Paulo, Processo SEI23000.0362572016-71, 8ª Sessão Ordinária da CNRM 2016.",Residência Médica em Ortopedia e Traumatologia - Hospital São Vicente de Paulo,1,2015,2017-03-01,2017-03-01,2,2019-08-26
66be8d63-b6ed-43a9-a477-69e3d2428715,"Edital Nº 672/UFFS/2016 - Admissão de Candidatos em Disciplina Isolada no Curso de Mestrado do Programa de Agroecologia e Desenvolvimento Rural Sustentável - PPGADR
",Mestrado em Agroecologia e Desenvolvimento Rural Sustentável,1,2017,2017-03-01,2017-03-03,10,2019-08-26
f4f15a57-10b3-47f7-8469-7d9ae99b4ba3,"EDITAL Nº 146/UFFS/2017ADMISSÃO DE ALUNOS EM DISCIPLINAS ISOLADAS NO CURSO DE 
MESTRADO EM HISTÓRIA",Mestrado em História,1,2017,2017-03-01,2017-03-17,8,2019-08-26
cfff0fe3-6e0c-4922-9363-3af28969192c,Edital Nº 843/UFFS/2016 - Processo Seletivo de Candidatos Às Vagas para o Curso de Mestrado em Ambiente e Tecnologias Sustentáveis - PPGATS - 2017 1,Mestrado em Ambiente e Tecnologias Sustentáveis,1,2017,2017-03-01,2017-03-09,15,2019-08-26
700711f9-0de3-4c85-a074-16015447fb8c,EDITAL Nº 797/UFFS/2016 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2017 – PASSO FUNDO,Residência Médica em Cardiologia - Hospital São Vicente de Paulo,1,2017,2017-03-01,2017-03-08,4,2019-08-26
ceb92ca7-6189-411c-bd23-8cc817313188,EDITAL Nº 797/UFFS/2016 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2017 – PASSO FUNDO,Residência Médica em Medicina Intensiva Pediátrica - Hospital São Vicente de Paulo,1,2017,2017-03-01,2017-03-08,2,2019-08-26
70924eab-01c7-4a8f-a90c-83ff9b6ce22d,EDITAL Nº 174/UFFS/2017 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA/2017,Residência Médica em Cirurgia da Mão - Hospital São Vicente de Paulo,1,2017,2017-03-30,2017-03-30,1,2019-08-26
24bb2919-7151-4615-b671-3549d0fe8f3a,EDITAL Nº 797/UFFS/2016 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2017 – PASSO FUNDO,Residência Médica em Cirurgia Geral - Hospital da Cidade de Passo Fundo,1,2017,2017-03-01,2017-03-08,8,2019-08-26
af6a82ea-7342-4a23-89bd-ae48f0ce8e2b,"EDITAL Nº 175/UFFS/2017 - ADMISSÃO DE ALUNOS EM DISCIPLINA ISOLADA NO CURSO DE 
MESTRADO DO PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIA E TECNOLOGIA DE ALIMENTOS-PPGCTAL/UFFS",Mestrado em Ciência e Tecnologia de Alimentos,1,2017,2017-03-06,2017-03-20,4,2019-08-26
5abb4d1e-0711-4045-88c5-033e456ccdeb,Transferência externa do Cenário de Prática Santa Casa de Paranavaí para UFFS - Hospital da Cidade de Passo Fundo para R2 em 2017 - PROCESSO 23000.002497/2017-52.,Residência Médica em Pediatria - Hospital da Cidade de Passo Fundo,1,2017,2017-03-06,2017-03-06,1,2019-08-26
76a1fa7f-eb8b-458f-b552-00b8179cd3c5,Edital nº748/GR/UFFS/2017 - CONVOCAÇÃO DE SUPLENTE,Mestrado em História,2,2017,2017-08-09,2017-08-09,1,2019-08-26
ba262c69-7f3d-4d2b-884e-91481fc58f1d,EDITAL Nº 186/UFFS/2017 ADMISSÃO DE CANDIDATOS EM DISCIPLINA ISOLADA NO CURSO DE MESTRADO DO PROGRAMA DE PÓS-GRADUAÇÃO EM AMBIENTE E TECNOLOGIAS SUSTENTÁVEIS - PPGATS,Mestrado em Ambiente e Tecnologias Sustentáveis,1,2017,2017-03-13,2017-03-13,3,2019-08-26
6a9a73e4-13d8-40e3-95c0-76c48987b5bc,"EDITAL Nº 148/UFFS/2017PROCESSO SELETIVO DO PROGRAMA DE PÓS-GRADUAÇÃO EDUCAÇÃO -
PPGE/UFFS",Mestrado em Educação,2,2017,2017-08-09,2017-08-09,20,2019-08-26
da55a3fd-c391-4355-bc97-7165c9c77636,"Transferência de Residentes do Instituto de Ortopedia e Traumatologia para Hospital São Vicente de Paulo, Processo SEI23000.0362572016-71, 8ª Sessão Ordinária da CNRM 2016.",Residência Médica em Cirurgia da Mão - Hospital São Vicente de Paulo,1,2015,2017-03-23,2017-03-24,1,2019-08-26
6a1d3419-d01e-4a3a-93ff-e80236de6278,"Transferência de Residentes do Instituto de Ortopedia e Traumatologia para Hospital São Vicente de Paulo, Processo SEI23000.0362572016-71, 8ª Sessão Ordinária da CNRM 2016.",Residência Médica em Cirurgia da Mão - Hospital São Vicente de Paulo,1,2016,2017-03-23,2017-03-24,1,2019-08-26
8e54cd35-218c-400c-b9de-6c45eaa80480,EDITAL Nº 174/UFFS/2017 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA/2017,Residência Médica em Cardiologia - Hospital da Cidade de Passo Fundo,1,2017,2017-03-30,2017-03-30,2,2019-08-26
7a0fdab0-7a48-471c-b566-1d7c87accb3a,EDITAL Nº 174/UFFS/2017 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA/2017,Residência Médica em Obstetrícia e Ginecologia - Hospital da Cidade de Passo Fundo,1,2017,2017-03-30,2017-03-30,3,2019-08-26
2e0e2c66-8401-4999-9c59-286c78747f00,EDITAL Nº 174/UFFS/2017 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA/2017,Residência Médica em Ortopedia e Traumatologia - Hospital da Cidade de Passo Fundo,1,2017,2017-03-30,2017-03-30,2,2019-08-26
2723b158-884d-48a1-846b-13f1ce559502,EDITAL Nº 174/UFFS/2017 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA/2017,Residência Médica em Gastroenterologia - Hospital da Cidade de Passo Fundo,1,2017,2017-03-30,2017-03-30,1,2019-08-26
27dd07db-46dd-408c-9d73-d22ae0102626,EDITAL Nº 174/UFFS/2017 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA/2017,Residência Médica em Cirurgia Vascular - Hospital da Cidade de Passo Fundo,1,2017,2017-03-30,2017-03-30,1,2019-08-26
f973d612-8108-4d31-b9bc-dd56607c6ef8,EDITAL Nº 174/UFFS/2017 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA/2017,Residência Médica em Oncologia Clínica - Hospital da Cidade de Passo Fundo,1,2017,2017-03-30,2017-03-30,1,2019-08-26
8975a50c-a63f-4393-ba6f-7e0822ba760d,EDITAL Nº 744/GR/UFFS/2017 - CONVOCAÇÃO DE SUPLENTE,Mestrado em Estudos Linguísticos,2,2017,2017-08-09,2017-08-09,1,2019-08-26
7a7400a6-7d4a-46e1-a097-30cf38280688,EDITAL Nº 743/GR/UFFS/2017 - CONVOCAÇÃO DE SUPLENTE,Mestrado em Educação,2,2017,2017-08-09,2017-08-09,1,2019-08-26
853f2684-40a8-40bf-b21b-c74d951eef9d,EDITAL Nº 174/UFFS/2017 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA/2017,Residência Médica em Geriatria - Hospital São Vicente de Paulo,1,2017,2017-03-30,2017-03-30,2,2019-08-26
ebd8560a-ac40-4078-af59-83da46ac3134,EDITAL Nº 174/UFFS/2017 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA/2017,Residência Médica em Hematologia e Hemoterapia - Hospital São Vicente de Paulo,1,2017,2017-03-30,2017-03-30,1,2019-08-26
1f15c2e9-efb8-4af1-a7d6-fda066507970,EDITAL Nº 174/UFFS/2017 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA/2017,Residência Médica em Hemodinâmica e Cardiologia Intervencionista - Hospital São Vicente de Paulo,1,2017,2017-03-30,2017-03-30,1,2019-08-26
2e30fe4d-7cd2-41f6-a1c2-40fc45843767,EDITAL Nº 174/UFFS/2017 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA/2017,Residência Médica em Medicina de Urgência - Hospital São Vicente de Paulo,1,2017,2017-03-30,2017-03-30,2,2019-08-26
824a6864-3552-41e9-b069-cbb0b01c282d,EDITAL Nº 174/UFFS/2017 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA/2017,Residência Médica em Medicina Intensiva - Hospital São Vicente de Paulo,1,2017,2017-03-30,2017-03-30,1,2019-08-26
619dcb3d-03f9-44b2-b716-ecbad989a7ea,EDITAL Nº 241/GR/UFFS/2019 PROCESSO SELETIVO DO PROGRAMA DE PÓS-GRADUAÇÃO EDUCAÇÃO PPGEUFFS,Mestrado em Educação,2,2019,2019-07-15,2019-07-19,24,2019-08-26
906a4322-0b27-4646-b55c-93d4f414cfae,EDITAL Nº 283/GR/UFFS/2019 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2019,Residência Médica em Pediatria - Hospital da Cidade de Passo Fundo,1,2019,2019-03-18,2019-03-18,1,2019-08-26
c7ffe7ba-d099-43ac-93cd-144a31d808f8,EDITAL Nº 114/GR/UFFS/2019 - ADMISSÃO DE ALUNOS EM DISCIPLINA ISOLADA NO PROGRAMA DE PÓS-GRADUAÇÃO MESTRADO INTERDISCIPLINAR EM CIÊNCIAS HUMANAS - PPGICH,Mestrado Interdisciplinar em Ciências Humanas,1,2019,2019-03-07,2019-03-13,47,2019-08-26
